BX = 000 Event : 1
4 0 0111000|100|010|011 0x7113
5 0 0010100|001|111|101 0x287D
BX = 000 Event : 49
0 0 0011000|101|011|000 0x3158
2 0 0011100|001|111|010 0x387A
4 0 0100101|000|001|100 0x4A0C
6 0 0001100|001|000|000 0x1840
6 1 0010000|101|011|101 0x215D
6 2 0010001|100|111|101 0x233D
BX = 001 Event : 50
0 0 0011000|100|000|101 0x3105
0 1 0011001|100|011|110 0x331E
1 0 0011100|000|100|100 0x3824
2 0 0100110|101|011|010 0x4D5A
2 1 0100111|001|011|011 0x4E5B
2 2 0101111|000|001|111 0x5E0F
3 0 0110011|001|000|000 0x6640
4 0 0111110|100|111|000 0x7D38
4 1 1000000|001|001|000 0x8048
4 2 1000001|001|100|000 0x8260
4 3 1000100|000|110|000 0x8830
4 4 1000111|101|000|101 0x8F45
5 0 0001001|110|011|001 0x1399
5 1 0001010|110|000|001 0x1581
BX = 010 Event : 51
3 0 0100001|101|111|001 0x4379
4 0 0101100|101|010|010 0x5952
BX = 011 Event : 52
2 0 0100101|001|100|010 0x4A62
4 0 0110001|100|101|100 0x632C
4 1 0110101|000|010|110 0x6A16
5 0 0001110|000|100|010 0x1C22
5 1 0010010|001|000|101 0x2445
BX = 100 Event : 53
0 0 0100000|101|010|010 0x4152
1 0 0100001|001|110|000 0x4270
3 0 0101111|101|111|011 0x5F7B
4 0 0111001|101|101|000 0x7368
4 1 0111011|100|101|010 0x772A
4 2 0111101|101|100|101 0x7B65
5 0 0001100|110|011|010 0x199A
6 0 0010111|110|110|110 0x2FB6
7 0 0011100|100|100|000 0x3920
7 1 0011111|100|000|111 0x3F07
BX = 101 Event : 54
2 0 0100010|001|111|010 0x447A
2 1 0100011|000|111|010 0x463A
4 0 0111001|101|110|101 0x7375
4 1 0111010|000|101|101 0x742D
5 0 0001111|001|100|110 0x1E66
5 1 0010000|101|110|111 0x2177
6 0 0010001|001|111|010 0x227A
BX = 110 Event : 55
3 0 0101110|001|010|010 0x5C52
4 0 0110010|101|011|101 0x655D
5 0 0001101|110|000|010 0x1B82
6 0 0010110|110|111|101 0x2DBD
BX = 111 Event : 56
0 0 0011111|001|110|010 0x3E72
3 0 0110010|000|100|111 0x6427
4 0 0000100|110|110|110 0x09B6
4 1 0111110|000|010|110 0x7C16
4 2 1000000|100|000|110 0x8106
BX = 000 Event : 57
1 0 0110001|001|110|100 0x6274
2 0 0111000|000|011|110 0x701E
3 0 0111110|000|110|111 0x7C37
3 1 0111111|001|010|111 0x7E57
4 0 0010000|110|011|110 0x219E
4 1 1000000|100|110|001 0x8131
5 0 0010111|100|001|100 0x2F0C
BX = 001 Event : 58
0 0 0011010|000|001|000 0x3408
0 1 0011101|001|000|011 0x3A43
1 0 0100100|100|111|101 0x493D
1 1 0100101|000|111|110 0x4A3E
2 0 0101000|110|111|101 0x51BD
BX = 010 Event : 59
0 0 0011010|101|011|110 0x355E
1 0 0011100|000|011|010 0x381A
1 1 0011110|101|111|100 0x3D7C
1 2 0011111|101|111|101 0x3F7D
1 3 0100001|001|101|101 0x426D
1 4 0100100|100|001|110 0x490E
2 0 0100110|000|001|000 0x4C08
2 1 0100111|101|010|001 0x4F51
2 2 0101001|100|111|010 0x533A
3 0 0101111|001|010|011 0x5E53
BX = 011 Event : 60
0 0 0101011|000|100|000 0x5620
0 1 0101101|001|111|111 0x5A7F
2 0 0110011|110|110|010 0x67B2
2 1 0110100|001|111|100 0x687C
3 0 0111010|110|010|001 0x7591
3 1 1000001|000|000|100 0x8204
3 2 1000011|001|101|101 0x866D
6 0 0011001|101|110|101 0x3375
7 0 0100101|001|000|011 0x4A43
BX = 100 Event : 61
0 0 0010111|101|010|010 0x2F52
1 0 0011010|110|000|010 0x3582
3 0 0100100|100|011|001 0x4919
BX = 101 Event : 62
2 0 0100001|110|000|100 0x4384
3 0 0100111|101|000|110 0x4F46
3 1 0101000|101|011|110 0x515E
3 2 0101001|100|000|110 0x5306
3 3 0101010|100|000|110 0x5506
4 0 0110011|100|101|110 0x672E
6 0 0001110|100|100|100 0x1D24
6 1 0001111|100|100|101 0x1F25
7 0 0010110|001|100|111 0x2C67
BX = 110 Event : 63
3 0 0101001|000|110|010 0x5232
BX = 111 Event : 64
0 0 0100001|001|011|010 0x425A
1 0 0100010|101|100|000 0x4560
1 1 0100011|000|100|000 0x4620
1 2 0100110|101|011|110 0x4D5E
2 0 0101000|110|100|000 0x51A0
2 1 0101001|000|000|001 0x5201
2 2 0101111|110|100|101 0x5FA5
4 0 0111100|100|111|001 0x7939
BX = 000 Event : 65
3 0 0100000|100|110|000 0x4130
4 0 0101010|000|111|001 0x5439
4 1 0101011|101|110|001 0x5771
4 2 0101111|000|000|010 0x5E02
6 0 0001111|001|111|100 0x1E7C
BX = 001 Event : 66
3 0 1000000|000|110|111 0x8037
3 1 1000010|001|010|111 0x8457
5 0 0010001|100|110|000 0x2330
5 1 0010100|001|101|001 0x2869
5 2 0011000|100|001|100 0x310C
6 0 0100010|110|101|111 0x45AF
BX = 010 Event : 67
0 0 0101100|101|000|110 0x5946
2 0 0110110|101|101|010 0x6D6A
2 1 0111000|110|010|011 0x7193
2 2 0111010|000|101|100 0x742C
3 0 1000101|101|001|010 0x8B4A
3 1 1000110|001|010|011 0x8C53
3 2 1001001|000|000|101 0x9205
3 3 1001011|100|000|101 0x9705
3 4 1001100|100|011|101 0x991D
4 0 1010010|100|000|001 0xA501
4 1 1010011|101|010|010 0xA752
6 0 0011101|110|100|001 0x3BA1
7 0 0100011|101|000|000 0x4740
BX = 011 Event : 68
1 0 0101000|101|001|101 0x514D
3 0 0111000|001|010|001 0x7051
3 1 0111001|101|001|001 0x7349
3 2 0111011|001|001|001 0x7649
3 3 0111101|001|010|010 0x7A52
3 4 0111110|101|110|010 0x7D72
BX = 100 Event : 69
0 0 0011000|101|100|111 0x3167
2 0 0100011|101|001|101 0x474D
2 1 0100101|101|010|101 0x4B55
3 0 0101110|001|101|010 0x5C6A
4 0 0110011|001|001|000 0x6648
BX = 101 Event : 70
2 0 0011100|101|100|101 0x3965
BX = 110 Event : 71
3 0 0101101|001|001|001 0x5A49
4 0 0110100|000|101|100 0x682C
4 1 0110101|100|001|100 0x6B0C
4 2 0111000|101|000|110 0x7146
5 0 0010011|000|110|100 0x2634
7 0 0100100|100|000|111 0x4907
BX = 111 Event : 72
0 0 0100111|100|110|001 0x4F31
3 0 0110011|001|111|001 0x6679
BX = 000 Event : 73
1 0 0101101|100|010|110 0x5B16
4 0 0111000|001|000|101 0x7045
BX = 001 Event : 74
2 0 0110010|101|111|000 0x6578
2 1 0111001|110|011|111 0x739F
4 0 1001000|101|100|100 0x9164
6 0 0100000|101|101|100 0x416C
BX = 010 Event : 75
0 0 0110011|101|011|011 0x675B
4 0 0001110|101|010|111 0x1D57
5 0 0010110|000|011|001 0x2C19
5 1 0010111|001|000|010 0x2E42
5 2 0011000|101|000|010 0x3142
6 0 0100011|001|100|001 0x4661
7 0 0101001|000|110|100 0x5234
7 1 0101010|100|101|101 0x552D
7 2 0101101|100|101|111 0x5B2F
BX = 011 Event : 76
3 0 0101000|001|010|010 0x5052
3 1 0101001|101|010|010 0x5352
5 0 0001000|110|000|010 0x1182
5 1 0001101|100|001|111 0x1B0F
BX = 100 Event : 77
1 0 0011010|110|101|110 0x35AE
2 0 0011100|101|000|001 0x3941
3 0 0100001|000|110|001 0x4231
3 1 0100011|100|000|010 0x4702
3 2 0100101|101|000|010 0x4B42
4 0 0101011|100|111|101 0x573D
5 0 0000111|001|100|111 0x0E67
6 0 0001010|100|100|001 0x1521
BX = 101 Event : 78
2 0 0110000|001|001|101 0x604D
4 0 0001100|101|111|111 0x197F
4 1 0001101|100|110|111 0x1B37
4 2 1000011|101|010|100 0x8754
5 0 0010100|110|110|110 0x29B6
6 0 0011001|101|000|101 0x3345
6 1 0011010|101|000|101 0x3545
BX = 110 Event : 79
3 0 0100111|100|010|011 0x4F13
3 1 0101001|001|101|101 0x526D
4 0 0101110|000|000|010 0x5C02
4 1 0111001|101|000|100 0x7344
BX = 111 Event : 80
0 0 0100001|000|110|000 0x4230
1 0 0100101|100|100|000 0x4B20
2 0 0110000|100|111|010 0x613A
3 0 0110011|001|110|010 0x6672
3 1 0110110|101|110|010 0x6D72
7 0 0011011|001|010|101 0x3655
7 1 0011100|000|010|101 0x3815
7 2 0100000|000|011|101 0x401D
BX = 000 Event : 81
BX = 001 Event : 82
1 0 0101001|000|110|010 0x5232
2 0 0110000|101|100|001 0x6161
2 1 0110010|100|011|011 0x651B
3 0 0111010|001|011|000 0x7458
3 1 1000000|101|010|111 0x8157
5 0 0010101|101|010|101 0x2B55
6 0 0011010|100|101|001 0x3529
6 1 0011100|110|001|011 0x398B
6 2 0011101|101|001|101 0x3B4D
7 0 0100001|101|111|101 0x437D
7 1 0100011|100|010|110 0x4716
BX = 010 Event : 83
0 0 0101111|101|110|011 0x5F73
1 0 0110011|001|100|011 0x6663
2 0 0111010|000|011|100 0x741C
3 0 1000000|101|010|011 0x8153
3 1 1000011|101|011|101 0x875D
3 2 1000101|001|100|111 0x8A67
4 0 1001001|000|111|001 0x9239
BX = 011 Event : 84
2 0 0100001|101|000|000 0x4340
3 0 0100111|101|010|101 0x4F55
3 1 0101011|101|001|111 0x574F
5 0 0001100|001|011|011 0x185B
7 0 0011010|001|111|101 0x347D
BX = 100 Event : 85
0 0 0100001|001|010|110 0x4256
1 0 0100100|001|110|001 0x4871
2 0 0101011|100|100|000 0x5720
3 0 0110101|000|010|000 0x6A10
3 1 0110110|100|101|001 0x6D29
3 2 0110111|101|101|001 0x6F69
3 3 0111100|001|011|101 0x785D
4 0 1000001|001|000|001 0x8241
4 1 1000010|100|100|101 0x8525
4 2 1000011|100|100|101 0x8725
6 0 0010010|101|001|011 0x254B
7 0 0011000|101|110|001 0x3171
BX = 101 Event : 86
1 0 0010001|000|111|011 0x223B
3 0 0011110|100|011|001 0x3D19
4 0 0100110|001|010|010 0x4C52
4 1 0101010|000|101|010 0x542A
7 0 0001110|000|001|001 0x1C09
BX = 110 Event : 87
3 0 0110001|100|001|011 0x630B
3 1 0110100|000|000|101 0x6805
4 0 0000101|110|110|111 0x0BB7
4 1 0000110|001|110|111 0x0C77
5 0 0010000|101|101|110 0x216E
6 0 0010011|101|001|101 0x274D
7 0 0010101|100|010|100 0x2B14
BX = 111 Event : 88
0 0 0010100|100|011|100 0x291C
2 0 0011011|101|110|011 0x3773
2 1 0011100|000|110|100 0x3834
3 0 0100011|000|110|100 0x4634
5 0 0000110|001|111|101 0x0C7D
BX = 000 Event : 89
2 0 0011111|101|110|000 0x3F70
3 0 0101010|000|101|101 0x542D
7 0 0010100|101|010|111 0x2957
BX = 001 Event : 90
2 0 0101111|110|011|100 0x5F9C
3 0 0110110|100|011|001 0x6D19
BX = 010 Event : 91
0 0 0100011|001|100|101 0x4665
3 0 0110111|000|101|010 0x6E2A
3 1 0111011|001|000|100 0x7644
3 2 0111100|000|001|110 0x780E
3 3 0111101|000|110|110 0x7A36
5 0 0010001|101|111|101 0x237D
5 1 0010100|001|100|111 0x2867
6 0 0010111|110|111|001 0x2FB9
7 0 0011110|100|111|011 0x3D3B
7 1 0100001|001|100|110 0x4266
BX = 011 Event : 92
1 0 0110010|001|001|111 0x644F
5 0 0010000|100|111|000 0x2138
5 1 0010001|000|111|000 0x2238
6 0 0010111|000|100|010 0x2E22
6 1 0011001|101|101|011 0x336B
BX = 100 Event : 93
3 0 0110110|001|110|100 0x6C74
4 0 0111111|000|110|011 0x7E33
4 1 1000000|100|100|100 0x8124
5 0 0001100|110|010|100 0x1994
6 0 0010000|110|101|000 0x21A8
7 0 0011001|101|101|100 0x336C
BX = 101 Event : 94
2 0 0101000|100|000|100 0x5104
3 0 0101110|100|100|010 0x5D22
3 1 0110000|001|000|100 0x6044
BX = 110 Event : 95
2 0 0101011|100|111|010 0x573A
4 0 0110100|101|111|000 0x6978
5 0 0001001|110|001|010 0x138A
5 1 0001011|000|001|100 0x160C
6 0 0010010|000|011|000 0x2418
6 1 0010011|101|011|000 0x2758
6 2 0010110|000|010|111 0x2C17
BX = 111 Event : 96
0 0 0011001|001|100|001 0x3261
0 1 0011010|001|100|010 0x3462
1 0 0100110|101|000|101 0x4D45
1 1 0101001|001|011|110 0x525E
2 0 0110000|110|111|110 0x61BE
3 0 0110111|000|000|101 0x6E05
5 0 0001110|100|110|111 0x1D37
BX = 000 Event : 97
0 0 0100001|001|010|000 0x4250
2 0 0110011|110|001|111 0x678F
3 0 0110101|000|010|000 0x6A10
3 1 0110110|101|001|001 0x6D49
4 0 0001100|100|001|111 0x190F
4 1 0001101|110|111|111 0x1BBF
4 2 1000101|101|001|010 0x8B4A
6 0 0011001|100|111|101 0x333D
6 1 0011010|000|110|101 0x3435
7 0 0011101|101|011|100 0x3B5C
BX = 001 Event : 98
2 0 0011111|001|100|100 0x3E64
2 1 0100010|100|101|110 0x452E
2 2 0100011|100|110|111 0x4737
3 0 0101000|000|000|011 0x5003
4 0 0101011|101|010|000 0x5750
BX = 010 Event : 99
1 0 0100011|101|100|001 0x4761
1 1 0100100|001|010|010 0x4852
3 0 0110011|001|011|001 0x6659
3 1 0111101|001|110|111 0x7A77
3 2 0111110|000|110|111 0x7C37
4 0 0000010|101|111|111 0x057F
4 1 0000110|100|110|111 0x0D37
5 0 0001000|100|001|001 0x1109
6 0 0010100|101|110|011 0x2973
7 0 0011011|100|011|011 0x371B
7 1 0011100|101|000|010 0x3942
BX = 011 Event : 100
0 0 0101010|101|110|011 0x5573
0 1 0101100|101|100|101 0x5965
1 0 0110100|001|110|000 0x6870
1 1 0110111|100|101|000 0x6F28
1 2 0111101|001|100|011 0x7A63
2 0 1001010|000|111|101 0x943D
3 0 1001111|101|010|011 0x9F53
3 1 1010010|100|000|101 0xA505
3 2 1010111|000|100|111 0xAE27
4 0 1011010|000|111|001 0xB439
