BX = 000 Event : 1
6 1 0100000|101|101|110 0x416E
6 2 0100001|110|101|110 0x43AE
BX = 100 Event : 21
3 0 0101100|100|111|011 0x593B
3 1 0101110|100|001|111 0x5D0F
5 0 0010010|110|011|000 0x2598
6 0 0011010|101|000|100 0x3544
BX = 101 Event : 22
3 0 0110011|101|111|010 0x677A
3 1 0110100|100|000|011 0x6903
BX = 110 Event : 23
2 0 0111010|101|011|000 0x7558
2 1 1000001|110|001|101 0x838D
3 0 1000111|100|000|000 0x8F00
3 1 1001110|101|101|110 0x9D6E
BX = 111 Event : 24
0 0 0100111|100|110|000 0x4F30
2 0 0111010|110|011|100 0x759C
2 1 0111100|110|001|101 0x798D
4 0 0010001|100|001|111 0x230F
4 1 1000011|100|110|101 0x8735
7 0 0100101|101|110|101 0x4B75
7 1 0100110|101|111|111 0x4D7F
BX = 000 Event : 25
3 0 0111010|101|010|110 0x7556
3 1 0111011|101|100|111 0x7767
6 0 0100011|101|011|111 0x475F
7 0 0100100|101|011|001 0x4959
7 1 0100101|101|011|010 0x4B5A
BX = 001 Event : 26
2 0 0111100|101|101|001 0x7969
3 0 1001010|100|011|001 0x9519
4 0 1001111|100|001|101 0x9F0D
6 0 0011111|110|010|010 0x3F92
7 0 0101011|110|110|000 0x57B0
BX = 010 Event : 27
0 0 0100100|101|011|010 0x495A
4 0 0111011|100|110|110 0x7736
BX = 011 Event : 28
3 0 0111100|101|111|111 0x797F
5 0 0001110|100|010|011 0x1D13
6 0 0011000|101|001|001 0x3149
6 1 0011010|101|110|010 0x3572
6 2 0011011|110|000|100 0x3784
BX = 100 Event : 29
0 0 0011101|101|110|000 0x3B70
0 1 0011111|100|000|010 0x3F02
1 0 0100011|110|011|011 0x479B
1 1 0100100|101|011|111 0x495F
2 0 0100111|100|100|000 0x4F20
3 0 0101101|100|001|011 0x5B0B
3 1 0110010|101|010|110 0x6556
4 0 0110101|100|100|001 0x6B21
5 0 0010000|110|100|111 0x21A7
BX = 101 Event : 30
3 0 0110100|101|001|110 0x694E
4 0 0110111|100|001|011 0x6F0B
5 0 0010000|110|001|010 0x218A
BX = 110 Event : 31
4 0 0010000|101|101|111 0x216F
5 0 0011100|100|101|110 0x392E
6 0 0100011|100|111|110 0x473E
BX = 111 Event : 32
4 0 0111011|100|010|110 0x7716
5 0 0001101|100|110|101 0x1B35
6 0 0010110|110|100|101 0x2DA5
7 0 0011111|101|100|101 0x3F65
7 1 0100000|101|011|110 0x415E
BX = 000 Event : 33
0 0 0100100|100|101|001 0x4929
2 0 0110010|110|001|010 0x658A
2 1 0110110|100|001|101 0x6D0D
2 2 0111101|100|000|111 0x7B07
BX = 001 Event : 34
4 0 1000011|100|101|001 0x8729
4 1 1000101|100|000|110 0x8B06
